GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
426075034,20150417,201504,2015,2015.2932,USA,MISSISSIPPI,USA,,,,,,,,EDU,PROFESSOR,,,,,,EDU,,,0,140,140,14,3,-6.5,2,1,2,-5.38702928870293,2,"Mississippi, United States",US,USMS,32.7673,-89.6812,MS,4,"Baling, Kedah, Malaysia",MY,MY02,5.67806,100.918,-2403731,4,"Baling, Kedah, Malaysia",MY,MY02,5.67806,100.918,-2403731,20150417,http://malaysiandigest.com/frontpage/282-main-tile/550130-anwar-and-the-baling-uprising-was-it-all-a-lie.html
426075132,20150417,201504,2015,2015.2932,USA,UNITED STATES,USA,,,,,,,,MYS,MALAYSIA,MYS,,,,,,,,0,140,140,14,3,-6.5,5,1,5,-5.31961968855324,2,"Mississippi, United States",US,USMS,32.7673,-89.6812,MS,4,"Baling, Kedah, Malaysia",MY,MY02,5.67806,100.918,-2403731,4,"Baling, Kedah, Malaysia",MY,MY02,5.67806,100.918,-2403731,20150417,http://malaysiandigest.com/frontpage/282-main-tile/550130-anwar-and-the-baling-uprising-was-it-all-a-lie.html
426082717,20150417,201504,2015,2015.2932,USA,DETROIT,USA,,,,,,,,OPP,PROTESTER,,,,,,OPP,,,1,140,140,14,3,-6.5,10,1,10,-8.15602836879432,3,"Detroit, Michigan, United States",US,USMI,42.3314,-83.0458,1617959,3,"Detroit, Michigan, United States",US,USMI,42.3314,-83.0458,1617959,3,"Detroit, Michigan, United States",US,USMI,42.3314,-83.0458,1617959,20150417,http://freerepublic.com/focus/f-chat/3280008/posts
426096687,20150417,201504,2015,2015.2932,LAB,WORKER,,,,,,LAB,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,4,2,4,-2.18139294967234,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20150417,http://timesofindia.indiatimes.com/world/us/NY-protesters-for-minimum-wage-of-15/articleshow/46953164.cms
426097003,20150417,201504,2015,2015.2932,OPP,DEMONSTRATOR,,,,,,OPP,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,12,2,12,-2.18139294967234,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20150417,http://timesofindia.indiatimes.com/world/us/NY-protesters-for-minimum-wage-of-15/articleshow/46953164.cms
426105013,20150417,201504,2015,2015.2932,OPP,PROTESTER,,,,,,OPP,,,COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,10,1,10,-6.12244897959184,3,"San Antonio, Texas, United States",US,USTX,29.4241,-98.4936,1380951,3,"San Antonio, Texas, United States",US,USTX,29.4241,-98.4936,1380951,3,"San Antonio, Texas, United States",US,USTX,29.4241,-98.4936,1380951,20150417,http://www.wwmt.com/template/inews_wire/wires.regional.mi/3b2f15ac-www.wwmt.com.shtml
426169238,20150417,201504,2015,2015.2932,OPP,PROTESTER,,,,,,OPP,,,USAEDU,MICHIGAN,USA,,,,,EDU,,,1,140,140,14,3,-6.5,10,1,10,-3.10077519379845,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,20150417,http://wlns.com/2015/04/17/8-arrested-at-uofm-board-of-regents-meeting/
426179263,20150417,201504,2015,2015.2932,USA,UNITED STATES,USA,,,,,,,,LEG,CONGRESS,,,,,,LEG,,,1,140,140,14,3,-6.5,2,1,2,-4.43213296398892,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20150417,http://www.cleveland.com/darcy/index.ssf/2015/04/mailman_not_the_first_to_viola.html
426198144,20150417,201504,2015,2015.2932,COP,DEPUTY,,,,,,COP,,,,,,,,,,,,,0,140,140,14,3,-6.5,2,1,2,2.00937709310113,3,"Cole County, Missouri, United States",US,USMO,38.5003,-92.2835,758480,0,,,,,,,3,"Cole County, Missouri, United States",US,USMO,38.5003,-92.2835,758480,20150417,http://www.newstribune.com/news/2015/apr/17/red-cross-honor-12-heroes/
426198190,20150417,201504,2015,2015.2932,COP,DEPUTY,,,,,,COP,,,USA,UNITED STATES,USA,,,,,,,,0,140,140,14,3,-6.5,1,1,1,2.00937709310113,3,"Jefferson City, Missouri, United States",US,USMO,38.5767,-92.1735,758233,3,"Jefferson City, Missouri, United States",US,USMO,38.5767,-92.1735,758233,3,"Jefferson City, Missouri, United States",US,USMO,38.5767,-92.1735,758233,20150417,http://www.newstribune.com/news/2015/apr/17/red-cross-honor-12-heroes/
