Year,Theme,Count
1910,Actors and actresses,3
1910,Adirondacks,1
1910,Administrators,6
1910,Admiral,2
1910,Adobe,1
1910,Aesculus pavia,1
1910,Agony in the garden,1
1910,Agoseris carnea,1
1910,Agoseris villosa,1
1910,Agriculture,2
1910,Agriculturists,4
1910,Alberta primrose,1
1910,Alice in Wonderland,5
1910,Allegory,58
1910,Alpine fir,1
1910,Alpine fleabane,1
1910,Alpine pointvetch,2
1910,Alpine vetch,1
1910,Ambassador,1
1910,Amelianchier oblongifolia,1
1910,American Civil War (1861-1865),4
1910,American Revolution (1775-1783),1
1910,American columbine,1
1910,Amphibians,1
1910,Amphitheater,1
1910,Amusements,23
1910,Anaphalis margaritacea,1
1910,Anatomical study,6
1910,Androsace carinata,1
1910,Anemone,1
1910,Anemone globosa,1
1910,Anemonella,1
1910,Angels,13
1910,Animals,97
1910,Antennaria luzuloides,1
1910,Antennaria racemosa,1
1910,Antennaria rosea,1
1910,Apartment,2
1910,Apocyum androsaemfolium,1
1910,Apostles,1
1910,Aqueduct,1
1910,Aquilegia canadensis,1
1910,Arabis drummondii,1
1910,Arabis lyallii,1
1910,Arboretum,1
1910,Arcade,1
1910,Archery,2
1910,Architects,2
1910,Architecture,278
1910,Arctostaphylos uva-ursi,2
1910,Arethusa (Greek mythology),1
1910,Arethusa bulbosa,1
1910,Arisaema triphyllum,1
1910,Aristocracy (Social class),7
1910,Armchairs,2
1910,Arrowleaf groundsel,1
1910,Art,37
1910,Art instructor,1
1910,Art tool,1
1910,"Art, abstract",18
1910,Artemisia discolor,1
1910,Artist's brush,1
1910,Artists,8
1910,Arts & Culture,26
1910,Arts and sciences,14
1910,Artwork,1
1910,Ascelpias tuberosa,1
1910,Asimina triloba,1
1910,Aster conspicuus,1
1910,Astragalus bourgovii,1
1910,Athletes,1
1910,Athletics awards,1
1910,Authority,1
1910,Authors,3
1910,Autograph,2
1910,Automobiles,1
1910,Autumn,2
1910,Avalanche buttercup,1
1910,Axes,2
1910,Azaleas,2
1910,Bacchanalia,1
1910,Bagpipe,1
1910,Ballet,1
1910,Banjo,1
1910,Bankers,1
1910,Banking and Finance,1
1910,Barberini Palace,1
1910,Barge,3
1910,Baseball,1
1910,Bassin d'Apollon,1
1910,Bassin de Neptune,1
1910,Batrachium trichophyllum,1
1910,Beaches,4
1910,Bearberry,2
1910,Bearberry honeysuckle,1
1910,Beards,8
1910,Bedroom,2
1910,Begonia,1
1910,Bench,1
1910,Benediction,1
1910,Bethayres,1
1910,"Bible, N.T.",19
1910,"Bible, O.T.",2
1910,Big whortleberry,1
1910,Birch tree,1
1910,Bird's eye view,4
1910,Birdhouse,1
1910,Birds,30
1910,Birdsfoot violet,1
1910,Bitterroot,1
1910,Blind,1
1910,Bloodroot,1
1910,Blue Point,1
1910,Blue beard-tongue,1
1910,Blue lupine,1
1910,Blue phlox,1
1910,Blueflag iris,1
1910,Bluegreen gentian,1
1910,Boat builder,1
1910,Boating,2
1910,Boats and boating,56
1910,Bonaventure Cemetery,1
1910,Bookcase,1
1910,Books and reading,7
1910,Bootblack,1
1910,Botanical study,186
1910,Bow and arrow,1
1910,Bowmansroot,1
1910,Bowtie,1
1910,Box huckleberry,1
1910,Braided hair,1
1910,Bread,1
1910,Brenta River,1
1910,Bridges,20
1910,Brigadier General,2
1910,Bronx River,1
1910,Broom,1
1910,Bruges,1
1910,Buff pussytoes,1
1910,Bulldog,1
1910,Bunchberry,1
1910,Bush cinquefoil,1
1910,Business and Finance,6
1910,Business executive,1
1910,Businessman,1
1910,Businessperson,2
1910,Butterfly weed,1
1910,Button,1
1910,Cabinet member,3
1910,Calla palustris,1
1910,Caltha leptosepala,1
1910,Calypso (Music),1
1910,Camas,1
1910,Campanula rotundifolia,1
1910,Campo Santa Margherita,1
1910,Canada buffaloberry,1
1910,Canals,8
1910,Candlestick,1
1910,Cannon,5
1910,Canoes,4
1910,Canyon,3
1910,Capnoides aureum,1
1910,Captain,1
1910,Cardinal,1
1910,Carriage,3
1910,Carroll,5
1910,Cart,6
1910,Cartoons,1
1910,Castle Creek,1
1910,Castle Creek Canyon,1
1910,Castles,7
1910,Cathedral of Notre Dame,1
1910,Cathedral of Torcello,1
1910,Cats,5
1910,Cattle,9
1910,Cemetery,3
1910,Ceres,1
1910,Chairs,17
1910,Chandelier plant,1
1910,Channel,1
1910,Character,1
1910,Charity administrator,1
1910,Chastity,1
1910,Chateau de Chaalis,1
1910,Chateau-Thierry,1
1910,Chelone glabra,1
1910,Chenopodium capitatum,1
1910,Cherry tree,2
1910,Chestnut tree,1
1910,Chicago River,1
1910,Chicken,3
1910,Chief,1
1910,Chief Justice of US,2
1910,Child actor,1
1910,Children,70
1910,Chimaphila maculata,1
1910,Chimney,2
1910,Chioggia,2
1910,Christina,1
1910,Christmas,2
1910,Church buildings,26
1910,Circe,1
1910,Circus,1
1910,Cities and towns,11
1910,Cityscapes,81
1910,"Civil War, 1861-1865",4
1910,Civil rights activist,5
1910,Civil rights leader,1
1910,Civilian awards,2
1910,Civilization,2
1910,Clasping twistedstalk,1
1910,Classical dress,6
1910,Claytonia lanceolata,1
1910,Claytonia virginica,1
1910,Clergy,1
1910,Cloaks,1
1910,Clocks and watches,1
1910,Clothing and dress,97
1910,Cloud,8
1910,Clown costume,1
1910,Coasts,19
1910,Coat,1
1910,College administrator,2
1910,Colonel,4
1910,Columbia Teacher's College,1
1910,Column,3
1910,Comandra livida,1
1910,Commercial,22
1910,Compass,1
1910,Composer,1
1910,Confederate Army,1
1910,Congressional Gold Medal,2
1910,Congressmen,3
1910,Conopholis americana,1
1910,Construction,1
1910,Containers,2
1910,Conversation,4
1910,Cooking,1
1910,Corathorhiza corallorhiza,1
1910,Cornucopia,3
1910,Cornus canadensis,1
1910,Cornus florida,1
1910,Cornwall,1
1910,Cos Cob Harbor,1
1910,Costume,20
1910,Costume designer,1
1910,Couch,3
1910,Cour du Corbeau,1
1910,Courtesy,1
1910,Courthouse,1
1910,Courting,2
1910,Cracca virginiana,1
1910,Cradle,1
1910,Crafts,3
1910,Cranberry Island,1
1910,Crane,1
1910,Cream violet,1
1910,Creeping juniper,1
1910,Crested iris,1
1910,Crime,1
1910,Criminal,1
1910,Cross,2
1910,Crowberry,1
1910,Crucifixion,5
1910,Cuernavaca,1
1910,Cupid,1
1910,Cut toothwort,1
1910,Cut-leaf fleabane,1
1910,Cypress tree,3
1910,Cypridedium acaule,1
1910,Cypripedium parviflorum,1
1910,Cypripedium passerinum,1
1910,Cytherea bulbosa,1
1910,Dance,9
1910,Dancer,1
1910,Dandelion,1
1910,Dawn,2
1910,Dean,1
1910,Death,8
1910,Death camas,1
1910,Dentaria laciniata,1
1910,Description and travel,5
1910,Deserts,1
1910,Design,14
1910,Detail,37
1910,Devil,2
1910,Devil's club,1
1910,Diamond Ice and Coal Company,1
1910,Dining room,1
1910,Dionaea muscipula,1
1910,Diplomacy,1
1910,Diplomats,1
1910,Disasters,3
1910,Disciple,2
1910,Diseases,4
1910,Dish,6
1910,Disporum trachycarpum,1
1910,Distinguished Service Medal,1
1910,Dodecatheon meadia,1
1910,Dog-fennel,1
1910,Dogbane,1
1910,Dogs,6
1910,Dolls,2
1910,Dome,1
1910,Domestic,78
1910,Donkey,6
1910,Douglas honeysuckle,1
1910,Dove,2
1910,Drafting & Writing Implements,2
1910,Dragon,1
1910,Dream,1
1910,Dress accessories,64
1910,Ducks,2
1910,Durham Cathedral,1
1910,Dwellings,36
1910,Eagles,5
1910,Earth,1
1910,Earth scientists,1
1910,Ecology,8
1910,Editors,1
1910,Education,6
1910,Education and Scholarship,10
1910,Educators,6
1910,Elderberry,1
1910,Elephanthead,1
1910,Elkslip,1
1910,Emblems,3
1910,Emotions,8
1910,Empetrum nigrum,1
1910,Endymion (Greek mythology),1
1910,Engineering,2
1910,Entertainers,24
1910,Entertainment executive,1
1910,Epilobium,1
1910,Erigeron acris,1
1910,Erigeron compositus,1
1910,Erigeron unalaschcensis,1
1910,Eritichum elongatum,1
1910,Erythronium albidum,1
1910,Esk River,1
1910,Estes Park,4
1910,Etcher,1
1910,Euonymus americanus,1
1910,Eve (Biblical figure),1
1910,Evening,5
1910,Evergreen saxifrage,1
1910,Evergreen tree,1
1910,Evil,8
1910,Execution,1
1910,Explorers,4
1910,Exposition,1
1910,Eye wear,1
1910,Eyeglasses,8
1910,Face,1
1910,Facial Hair,11
1910,Factory,3
1910,Fairmount Park,1
1910,Fairy,1
1910,Fairy-bells,1
1910,False dandelion,1
1910,Family,16
1910,Family portrait,1
1910,Fans,4
1910,Fantasy,5
1910,Farmers,3
1910,Farmhouse,3
1910,Farms,23
1910,Fates,1
1910,Fear,2
1910,Female and child,16
1910,Fence,5
1910,Ferry,1
1910,Festivals,2
1910,Field violet,1
1910,Figure female,122
1910,Figure group,177
1910,Figure male,64
1910,Figure(s) in exterior,11
1910,Film producer,1
1910,Fire,1
1910,Firearms,4
1910,Fishes,9
1910,Fishing,12
1910,Fishing boat,7
1910,Flags,11
1910,Flight of Jesus Christ into Egypt,2
1910,Floods,1
1910,Floor,1
1910,Florence,3
1910,Flower arranging,1
1910,Flowering dogwood,1
1910,Flowers,29
1910,Flute,3
1910,Fog,4
1910,Foliage,11
1910,Fontaine des Sirenes,1
1910,Food habits,2
1910,Foodstuff,2
1910,Football,1
1910,Footbridge,1
1910,Forests and forestry,17
1910,Fortitude,1
1910,Fortune,3
1910,Forum,2
1910,Founder,1
1910,Fountain,10
1910,Foxglove penstemon,1
1910,Fragaria glauca,1
1910,Fragment,6
1910,Frederick,1
1910,Frogs,1
1910,Fruit,2
1910,Funeral,1
1910,Fur,1
1910,Furnishings,40
1910,Gabriel,1
1910,Games,4
1910,Gardens,8
1910,Gardens of Villa Palmieri,1
1910,Gate,3
1910,Gathering,1
1910,Gaylussacia brachycera,1
1910,Gazebo,1
1910,Gentian,1
1910,Gentiana acuta,1
1910,Gentiana affinis,1
1910,Gentiana glauca,1
1910,Gentiana propingua,1
1910,Gentiana prostrata,1
1910,Geologist,1
1910,Geometric,1
1910,German Building,1
1910,Giudecca Canal,1
1910,Globe anemone,1
1910,Glove,1
1910,Gloves,1
1910,Goat,1
1910,Goldenclub,1
1910,Goldfish,2
1910,Gondola,2
1910,Goose,2
1910,Government,36
1910,Governors,7
1910,Grand Canal,2
1910,Grand Canyon,2
1910,Grand Trianon,1
1910,Grape,1
1910,Graphic arts,30
1910,Gravestone,2
1910,Gray phacelia,1
1910,Green River,1
1910,Green adder's mouth,1
1910,Greenbear cabbage,1
1910,Greenwich,1
1910,Groom,1
1910,Grooming,3
1910,Grosbeak,1
1910,Grouse whortleberry,2
1910,Guitar,2
1910,Gulls,1
1910,Habenaria lacera,1
1910,Hair ornament,4
1910,Hairstyle,1
1910,Hamamelis virginiana,1
1910,Hampstead Heath,1
1910,Happiness,2
1910,Harbors,11
1910,Harebell,1
1910,Harmony,1
1910,Harvest festival,1
1910,Harvesting,3
1910,Hats,30
1910,Headdresses,1
1910,Headgear,6
1910,Heaven,1
1910,Hedysarum,1
1910,Hedysarum americanum,1
1910,Hedysarum boreale,1
1910,Hedysarum sulphurescens,1
1910,Helen,1
1910,Heliotrope valerian,1
1910,Hepatica,1
1910,Hepatica americana,1
1910,Herkimer,1
1910,Hickory,1
1910,Highbush blackberry,1
1910,Historians,3
1910,History,53
1910,Hoe,1
1910,Holidays,4
1910,Holy Spirit,2
1910,Homage,2
1910,Home Furnishings,5
1910,Homelessness,1
1910,Homer,1
1910,Hooded ladies-tresses,1
1910,Horsemen and horsewomen,8
1910,Horses,28
1910,Hotel,3
1910,Housekeeping,1
1910,Houstonia caerulea,1
1910,Houstonia procumbens,1
1910,Hugo,1
1910,Humanitarianism,1
1910,Hunter,1
1910,Hunting,1
1910,Huntingdon Valley,1
1910,Hymenocallis rotata,1
1910,Hypopitys americana,1
1910,Ibidium strictum,1
1910,Ice cream,1
1910,Iceberg,2
1910,Illustration,1
1910,Imagination,1
1910,Imprisonment,2
1910,Industrialization,30
1910,Injustice,1
1910,Interior decoration,9
1910,Inventors,2
1910,Ipswich,2
1910,Iris,2
1910,Iris cristata,1
1910,Iris verna,1
1910,Iris versicolor,1
1910,Islands,1
1910,Ivy,1
1910,Jack-in-the-pulpit,1
1910,Jacket,1
1910,Jackson's Fall,1
1910,Jalapa,2
1910,Japanese dress,20
1910,Japanese tea ceremony,1
1910,Jeffersonia diphylla,1
1910,Jersey City,1
1910,Jerusalem,1
1910,Jesus Christ,12
1910,Jewelry,3
1910,Joint Chiefs of Staff,1
1910,Joseph,2
1910,Journalism and Media,2
1910,Judges,2
1910,Julienne,1
1910,June,1
1910,Juniperus horizontalis,1
1910,Juniperus sibirica,1
1910,Justice,6
1910,Kalmia angustifolia,1
1910,"Khayyam, Omar",1
1910,Kitchen,1
1910,Kruhsea,1
1910,Kruhsea streptopoides,1
1910,Labor history,2
1910,Labor unions,2
1910,Ladder,2
1910,Ladder gentian,1
1910,Lake Michigan,1
1910,Lakes,8
1910,Lambkill,1
1910,Lamps,1
1910,Landscape architect,1
1910,Landscapes,322
1910,Laon,1
1910,Larix lyallii,1
1910,Last Supper,1
1910,Lathe,1
1910,Laundry,5
1910,Laundryman,1
1910,Lavender,1
1910,Law,2
1910,Law and Crime,7
1910,Lawyers,7
1910,Le Puy,1
1910,Le Puy Cathedral,1
1910,Lecturer,1
1910,Leg,1
1910,Legal writer,1
1910,Legislators,6
1910,Lepargyrea canadensis,1
1910,Leptarrhena pyrolifolia,1
1910,Letters,2
1910,Lewisia redivivia,1
1910,Liberty,3
1910,Life,2
1910,Light,2
1910,Lily,1
1910,Limache,1
1910,Linens,3
1910,Linum lewisii,1
1910,Liriodendron tulipifera,1
1910,Lisieux,1
1910,Literary awards,2
1910,Literature,23
1910,Little Miss Muffet,1
1910,Living room,1
1910,Lizards,1
1910,Loader,1
1910,Loblolly pine,1
1910,London Stock Exchange,1
1910,Lonicera glaucescens,1
1910,Lonicera involucrata,1
1910,Love,2
1910,Low whortleberry,1
1910,Lowry,2
1910,Lupinus argenteus,1
1910,Lupinus perennis,1
1910,Luxembourg Gardens,1
1910,Lyall larch,1
1910,Lyre,2
1910,Machinery,2
1910,Madison,2
1910,Magazine article writer,1
1910,Magi,1
1910,Magician,1
1910,Magnolia grandiflora,1
1910,Magnolia virginiana,1
1910,Major General,1
1910,Malaxis unifolia,1
1910,Male and child,3
1910,Male and female,3
1910,Manitou,1
1910,Marblehead,1
1910,Marine engineer,1
1910,Market,4
1910,Marshes,3
1910,"Mary, Blessed Virgin, Saint",9
1910,Mayflower,1
1910,Meade,1
1910,Meadow,1
1910,Medicine,5
1910,Medicine and Health,1
1910,Medieval dress,1
1910,Meditation,1
1910,Memorials,4
1910,Men,130
1910,Menu,1
1910,Mercedes,1
1910,Merchants,1
1910,Mercury (Planet),1
1910,Mertensia virginica,1
1910,"Mexican War, 1846-1848",1
1910,Military,43
1910,Military and Intelligence,11
1910,Military award,1
1910,Military engineer,3
1910,Milkweed,1
1910,Mill,2
1910,Mimulus moschatus,1
1910,Mine,1
1910,Mining,4
1910,Minute Man,1
1910,Mitchella repens,1
1910,Model ship,1
1910,Models (representations),1
1910,Moenkopi,1
1910,Monarda punctata,1
1910,Monhegan Island,2
1910,Monique,1
1910,Monuments,24
1910,Mood (Psychology),3
1910,Moon,12
1910,Moon bridge,1
1910,Morning,5
1910,Morning glory,1
1910,Moss forget-me-not,1
1910,Moss gentian,1
1910,Moss pink,1
1910,Mosses,1
1910,Mother and child,9
1910,Motion pictures executive,1
1910,Motorboat,1
1910,Mount Orizaba,1
1910,Mount Vernon,1
1910,Mountain cranberry,1
1910,Mountain juniper,1
1910,Mountains,21
1910,Movie actor,3
1910,Movie set,1
1910,Mural study,10
1910,Museums,1
1910,Music,15
1910,Musical instruments,10
1910,Musicians,1
1910,Musk-flower,1
1910,Musselburgh Bridge,1
1910,Mustaches,8
1910,Mythology,9
1910,Napoleon,1
1910,Narcissus,1
1910,Nativity,1
1910,Natural Resource Occupations,4
1910,Naturalists,1
1910,Nature,4
1910,Nature writer,1
1910,Nayon,1
1910,Neckties,7
1910,Neckwear,7
1910,New Years,2
1910,New York Harbor,1
1910,New York Public Library,2
1910,Newburgh,1
1910,Newspaper publisher,1
1910,Newspapers,1
1910,Niagara Falls,1
1910,Night,13
1910,Nimes,1
1910,Nineteenth century dress,1
1910,Nobel Prize,5
1910,Noon,2
1910,Nordic,1
1910,Northern butterbur,1
1910,Northern hedysarum,1
1910,Northern ladyslipper,1
1910,Novelists,1
1910,Nudity,70
1910,Nursemaid,1
1910,Nursing,3
1910,Nymph,1
1910,Oak tree,2
1910,Oaxaca,1
1910,Occultism,1
1910,Occupations,134
1910,Ocean liner,1
1910,Oconee-bells,1
1910,Odyssey,1
1910,Office building,1
1910,Officer,8
1910,Older people,13
1910,Olympic medal,1
1910,Ophrys necrophylla,1
1910,Orchids,3
1910,Orchis,1
1910,Orchis rotundifolia,1
1910,Orontium aquaticum,1
1910,Outer space,15
1910,Outerwear,2
1910,Oxycoccus palustris,1
1910,Oxytropis podocarpa,2
1910,Pacifist,1
1910,Painters,6
1910,Palace of Justice,1
1910,Palace of Popes,1
1910,Pale ladyslipper,1
1910,Pale pinesap,1
1910,Pale strawberry,1
1910,Palette,1
1910,Palm,1
1910,Pansy violet,1
1910,Pantheon,1
1910,Papaw,1
1910,Papers,1
1910,Parks,20
1910,Parrot,1
1910,Parterre d'Eau,1
1910,Parthenon,5
1910,Partridgeberry,1
1910,Passaic,2
1910,Passion,1
1910,Path,6
1910,Pea,1
1910,Peace activist,1
1910,Peacock,2
1910,Pear tree,1
1910,Pearl everlasting,1
1910,Peasant,2
1910,Peatpink,1
1910,Pedicularis bracteosa,1
1910,Pedicularis groenlandica,1
1910,Pee Dee River,1
1910,Peggy,1
1910,Pens,1
1910,Penstemon,1
1910,Penstemon digitalis,1
1910,People with disabilities,1
1910,Periodicals,1
1910,Pet care,1
1910,Petasites hyperboreus,1
1910,Phacelia serica,1
1910,Philosophy,1
1910,Phlox,1
1910,Phlox divaricata,1
1910,Phlox subulate,1
1910,Photographer,1
1910,Photography,1
1910,Physicians,2
1910,Picea engelmanni,1
1910,Pickerelweed,1
1910,Pieris mariana,1
1910,Pilot,5
1910,Pince-nez,4
1910,Pine,1
1910,Pine tree,7
1910,Pineland blueberry,1
1910,Pink hedysarum,1
1910,Pink pussytoes,1
1910,Pink twisted stalk,1
1910,Pinus taeda,1
1910,Pinxter bloom,1
1910,Place de la Concorde,1
1910,Plains,6
1910,Plants,9
1910,Plaza Hotel,2
1910,Plow,1
1910,Plum tree,2
1910,Plume anemone,1
1910,Poaceae,1
1910,Poetry,1
1910,Poets,3
1910,Point Lobos,1
1910,Pole,1
1910,Political,11
1910,Politics,10
1910,Ponds,1
1910,Pont d'Avignon,1
1910,Pont des Arts,1
1910,Pontederia cordata,1
1910,Poplar tree,1
1910,Poppy,1
1910,Porch,1
1910,Porteranthus trifoliatus,1
1910,Portraitist,1
1910,Portraits,175
1910,Postmasters,1
1910,Potentilla fruticosa,1
1910,Pottery,1
1910,Power lines,3
1910,Power plant,1
1910,Prehn,2
1910,Presidential Advisor,1
1910,Presidential candidate,2
1910,Presidents,12
1910,Prickly currant,2
1910,Primrose violet,1
1910,Primula maccalliana,1
1910,Principal,1
1910,Printed Material,7
1910,Printmakers,4
1910,Procession,1
1910,Producer,1
1910,Profile,3
1910,Prunella vulgaris,1
1910,Public officers,8
1910,Public official,2
1910,Pulitzer Prize,2
1910,Pulpit Rock,1
1910,Pulsatilla occidentalis,1
1910,Purple mountain violet,1
1910,Pussy-toes,1
1910,Pyrola secunda,1
1910,Pyxidanthera barbulata,1
1910,Pyxie,1
1910,Quakerladies,1
1910,Quality,13
1910,Quamasia quamash,1
1910,Rabbitbean,1
1910,Rabbits,2
1910,Raft,1
1910,Ragged fringe-orchid,1
1910,Ragwort,1
1910,Railroad station,1
1910,Railroad yard,5
1910,Rain,7
1910,Rainbow,1
1910,Rancher,3
1910,Ranunculus suksdorfii,1
1910,Reading,5
1910,Rear Admiral,1
1910,Rebecca,1
1910,Recreation,43
1910,Red buckeye,1
1910,Red comandra,1
1910,Red dewberry,1
1910,Red trillium,1
1910,Red willowweed,1
1910,Redstem saxifrage,1
1910,Reformers,10
1910,Refugee,1
1910,Regent of Smithsonian Institution,1
1910,Religion,64
1910,Religious writer,1
1910,Reptile,5
1910,Restaurant,2
1910,Ribes lacustre,2
1910,Rijsord,1
1910,Rites and ceremonies,15
1910,Rivers,42
1910,Roads,21
1910,Robe,1
1910,Rock Creek,2
1910,Rock formation,1
1910,Rock willow,1
1910,Rock wormwood,1
1910,Rocks,8
1910,Rocky mountain twayblade,1
1910,Roof,3
1910,Rose Marie,1
1910,Rosenwald Museum,1
1910,Roses,3
1910,Rosporden,1
1910,Rowboat,8
1910,Rubaiyat,1
1910,Rubus argutus,1
1910,Rubus pedatus,1
1910,Ruins,9
1910,Ruler,1
1910,Sailboats,7
1910,Sailing ships,1
1910,Saint Mihiel,1
1910,Saints,3
1910,Salem,1
1910,Salix nivalis,1
1910,Salix petrophila,1
1910,San Angel,1
1910,San Mateo,1
1910,Sanbiza,2
1910,Sanguinaria canadensis,1
1910,Santa Maria della Salute,1
1910,Saparo,1
1910,Savannah,1
1910,Saxifraga lyallii,1
1910,Saxifragaceae,1
1910,Scale,2
1910,Scarf,2
1910,School administrator,1
1910,Schools,2
1910,Schuylkill River,3
1910,Science,3
1910,Science and Technology,7
1910,Scientific writer,1
1910,Scientists,2
1910,Screen,3
1910,Sculptors,2
1910,Sculpture,3
1910,Sculpture model,11
1910,Sculpture study,11
1910,Scutellaria serrata,1
1910,Scythe,1
1910,Sea,6
1910,Seasons,30
1910,Seating,3
1910,Secretary of State,2
1910,Secretary of Treasury,1
1910,Secretary of War,2
1910,Sedum stenopetalum,1
1910,Seine River,2
1910,Self-heal,1
1910,Self-portraits,4
1910,Senators,2
1910,Senecia triangularis,1
1910,Senecio burkei,1
1910,Servant,1
1910,Service,3
1910,Sewing,5
1910,Sewing tool,1
1910,Shadbush,1
1910,Shakespeare,1
1910,Shed,1
1910,Sheep,3
1910,Shepherd,1
1910,Shield,3
1910,Shipbuilder,1
1910,Shipping,1
1910,Ships,5
1910,Shipwreck,2
1910,Shipyard,1
1910,Shooting star,1
1910,Shortia galacifolia,1
1910,Shower,2
1910,Showy aster,1
1910,Shrine,1
1910,Siblings,1
1910,Sidebells pyrola,1
1910,Sidesaddle goldenrod,1
1910,Signs and signboards,2
1910,Silene caroliniana,1
1910,Silver Cascade,1
1910,Sir Galahad,1
1910,Siren,1
1910,Sitka,4
1910,Skeleton,4
1910,Skunk cabbage,1
1910,Skyscraper,3
1910,Sleep,4
1910,Small cranberry,1
1910,Small yellow ladyslipper,1
1910,Smithsonian Institution,1
1910,Smithy,1
1910,Smoking,1
1910,Smoking material,1
1910,Smooth yellow violet,1
1910,Snakes,5
1910,Snow,5
1910,Snow willow,1
1910,Snowberry,1
1910,Social Welfare and Reform,10
1910,Social reformer,5
1910,Social worker,1
1910,Soldiers,29
1910,Songwriter,1
1910,Sorbus sambucifolia,1
1910,Sorrow,3
1910,Southern coast violet,1
1910,Southern magnolia,1
1910,Sowing,1
1910,Spanish Peaks,1
1910,Spathyema foetida,1
1910,Spear,3
1910,Sphinx,1
1910,Spiderlily,1
1910,Sport,2
1910,Sport and play,20
1910,Sports,1
1910,Sports and Recreation,1
1910,Spotted beebalm,1
1910,Spotted pipsissewa,1
1910,Spring,12
1910,Spring beauty,1
1910,Square,1
1910,St. Germain des Pres,1
1910,St. Isidor,1
1910,St. John,1
1910,St. John the Baptist,1
1910,St. Mark's Cathedral,2
1910,St. Mark's Plaza,2
1910,St. Mary Magdalen,1
1910,St. Michael,1
1910,Stable,3
1910,"Staffs (Sticks, canes, etc.)",3
1910,Stage set,3
1910,Stagger-bush,1
1910,Stairs,4
1910,Star,1
1910,State Supreme Court Justice,1
1910,State of being,34
1910,Statesman,5
1910,Statue of Liberty,1
1910,Statues,8
1910,Stelleria leata,1
1910,Still life artist,1
1910,Stocking,1
1910,Stool,3
1910,Store,5
1910,Storms,3
1910,Strasbourg,1
1910,Straw hat,1
1910,Strawberry bush,1
1910,Strawberry-Blite,1
1910,Stream,1
1910,Streets,21
1910,Streptopus amplexifolius,1
1910,Streptopus curvipes,1
1910,Strolling,4
1910,Suffragist,3
1910,Sugarloaf Mountain,1
1910,Suicide,1
1910,"Sully, Thomas",1
1910,Summer,6
1910,Sun dial lupine,1
1910,Sunset,5
1910,Supper at Emmaus,1
1910,Surveyors,1
1910,Survival,1
1910,Swallow,2
1910,Swamp azalea,1
1910,Swamp magnolia,1
1910,Swan,2
1910,Sweet androsace,1
1910,Swimming,5
1910,Swords,2
1910,Symbols & Motifs,2
1910,Symphoricarpos albus,1
1910,Syndesmon thalictroides,1
1910,Syrinx,1
1910,Tables,9
1910,Tall fleabane,1
1910,Tambourine,1
1910,Tampa epidendrum,1
1910,Tangier,5
1910,Tapis Vert,1
1910,Taraxacium officinale,1
1910,Tavern,1
1910,Technical study,1
1910,Teepee,1
1910,Telephone,1
1910,Television actor,1
1910,Tempest,1
1910,Temple,6
1910,Temptation,1
1910,Tennyson,1
1910,Tents,2
1910,Territorial Governor,1
1910,Textile worker,1
1910,Thames River,5
1910,Theatrical,1
1910,Time,34
1910,Titanic,1
1910,Tokyo,1
1910,Tomb,1
1910,Tools,10
1910,Top hat,1
1910,Totem,1
1910,Totem pole,1
1910,Tower,4
1910,Tower Bridge,1
1910,Toys,2
1910,Track & Field,1
1910,Tradesman,1
1910,Trailing arbutus,1
1910,Trailing houstonia,1
1910,Trains,6
1910,Transportation,2
1910,Treaty of Ghent,1
1910,Trees,76
1910,Trellis,1
1910,Trillium erectum,1
1910,Trillium grandiflorum,1
1910,Triumph,2
1910,Trompe l'oeil,1
1910,Truck,1
1910,Trumpets,2
1910,Truth,1
1910,Try square,1
1910,Tugboat,1
1910,Tuliptree,1
1910,Turtlehead,1
1910,Twilight,1
1910,Twinleaf,1
1910,US Attorney General,2
1910,US Supreme Court Justice,2
1910,Umbrellas,9
1910,Uncle Sam (Symbolic character),1
1910,Uniforms,17
1910,Union,1
1910,Union Army,1
1910,Universities,3
1910,University administrator,2
1910,University president,2
1910,Vaccinium caespitosum,1
1910,Vaccinium membranaceum,1
1910,Vaccinium scoparium,2
1910,Vaccinium tenellum,1
1910,Vaccinium vitisdaea minus,1
1910,Valeriana sitchensis,1
1910,Valkyrie,1
1910,Valleys,3
1910,Vase,7
1910,Vaudeville performer,1
1910,Vegetable,1
1910,Vehicles,22
1910,Veil,1
1910,Vendor,3
1910,Venus flytrap,1
1910,Veratrum viride,1
1910,Vernal iris,1
1910,Veronica serpyllifolia,1
1910,Veronica wormskjoldii,1
1910,Versailles,9
1910,Versailles Gardens,5
1910,Versailles Palace,1
1910,"Versailles, Treaty of",1
1910,Vice Admiral,1
1910,Vice-Presidents,3
1910,Vicenza,1
1910,Vicia americana,1
1910,Viola adunca,1
1910,Viola eriocarpa,1
1910,Viola orbiculata,2
1910,Viola palustris,1
1910,Viola pedata,2
1910,Viola primulifolia,1
1910,Viola rafinesquii,1
1910,Viola septemloba,1
1910,Viola striata,1
1910,Violins,1
1910,Virginia bluebells,1
1910,Virginia springbeauty,1
1910,Vision,2
1910,Voice,1
1910,WW I,37
1910,Wagon,5
1910,Wake-robin,1
1910,Walking stick,1
1910,Wall,3
1910,War,13
1910,War of 1812,3
1910,Warehouse,1
1910,Warship,1
1910,Water,31
1910,Water carrier,1
1910,Water crowfoot,1
1910,Water lily,1
1910,Waterfalls,8
1910,Waterscapes,46
1910,"Watteau, Jean-Antoine",1
1910,Wealth,1
